name,brand_name,original_price,discounted_price,rating_number,reviews_number,makeup_type,skin_type,texture
كاتريس ماسكرا جو بيج جو بولد 24 ساعة مقاومة للماء اكستريم فوليوم - 12مل,Catrice,23,19.55,0,0,ضد الماء - ماسكارا,Not Available,Not Available
شيجلام مات الور أحمر الشفاه روج سائل مطفي,Sheglam,22,0.0,5,3,أحمر شفاه,Not Available,سائل
بلاشر أحمر خدود أنليميتيد من كيكو - 02,KIKO Milano,85,0.0,5,53,أحمر خدود,Not Available,بودرة
توب فيس احمر شفاه روج انستايل اكستريم مطفي - 020,Topface,55,16.5,4.9,169,أحمر شفاه,Not Available,سائل
ميساودا احمر شفاه روج كولت كريمي - 101 مانيفيستو,MESAUDA,69,55.2,4.9,37,أحمر شفاه,Not Available,كريمي
نيكس احمر شفاه روج سائل مطفي - زيوريخ,NYX,57.02,0.0,4.9,36,أحمر شفاه,Not Available,سائل
جل حواجب ديب برو ميني من انستازيا بيفرلي هيلز,Anastasia Beverly Hills,56,44.8,5,6,الحواجب - ماسكارا,Not Available,جــل
شارلوت تلبوري بلاشر احمر خدود سائل بيلو توك مات بيوتي بلش واند - بينك بوب,Charlotte Tilbury,200,180.0,4.9,17,أحمر خدود,Not Available,سائل
ميساودا  قلم كحل سائل اون فليك - أسود,MESAUDA,74,62.9,4.9,15,ضد الماء - محدد العين,Not Available,Not Available
أحمر شفاه روج سائل لاستينج ميجا مات من ريميل لندن,Rimmel London,60,45.0,5,7,أحمر شفاه,Not Available,سائل
ميك اوفر22 فرشاة حواجب مزدوجة  - MBR003,Make Over 22,31.36,23.52,5,71,Not Available,Not Available,Not Available
ميبلين كحل ذا كلوسال كاجال - أسود,Maybelline,37.95,20.87,4.9,504,محدد العين,Not Available,قلم - كريمي
شيسيدو كريم أساس فاونديشن سينكرو لتجديد البشرة ذاتيًا بعامل حماية +SPF30,Shiseido,255.30,0.0,5,1,كريم أساس,Not Available,Not Available
كونسيلر خافي عيوب سوبر من ريلوف,Relove,25,18.76,4.9,37,خافي عيوب,جافة - دهنية - طبيعية - مختلطة,كريمي
بخاخ مثبت المكياج كيب ات بيرفكت من ايسنس - 50 مل,essence,18.40,13.98,4.9,589,Not Available,Not Available,بخاخ - سائل
شيجلام خافي عيوب ومصحح لون ملتي فكس,Sheglam,42,0.0,0,0,خافي عيوب,Not Available,كريمي
توب فيس احمر شفاه روج انستايل اكستريم مطفي - 037,Topface,55,16.5,4.9,16,أحمر شفاه,Not Available,سائل
بلاشر أحمر خدود كريمي ستيك فيلفت تاتش من كيكو - 05 كاميليا ريد,KIKO Milano,89,0.0,5,23,أحمر خدود,Not Available,ستيك - كريمي
شمع حواجب كايند آند فري كلين من ريميل لندن,Rimmel London,49,36.75,5,2,Not Available,Not Available,Not Available
نارس اسكارا كلايماكس ميني - 2.5 جم,NARS,75,73.9,4.9,54,ماسكارا,Not Available,سائل
كالا ميك اب مجموعة ظلال العيون روز قولد - 24 لون - CM-24,CALLA Makeup,210,63.0,4.9,398,ظلال العيون,Not Available,بودرة
جل حواجب لونج لاستينج من كيكو - 04 تشوكليت,KIKO Milano,79,0.0,4.9,21,الحواجب - ضد الماء,Not Available,جــل
توب فيس قلوس ملمع شفاه سوبرنوفا فوليوم  - 006,Topface,48,19.2,5,281,ملمع الشفاه,Not Available,سائل
مجموعة فرش مكياج مس بيلا من بي اتش كوزماتيكس - 10 قطع,BH cosmetics,98,68.6,5,1,Not Available,Not Available,Not Available
صمغ سائل للرموش من اوشا - شفاف,Ousha,51,0.0,5,27,Not Available,Not Available,سائل
توب فيس زيت ملمع شفاه ليب قلو,Topface,49,14.7,4.9,56,ملمع الشفاه,Not Available,زيت - سائل
توب فيس احمر شفاه مطفي فوكس بوينت  - 010,Topface,40,14.0,5,215,أحمر شفاه,Not Available,سائل
نيكس برايمر ذا فيس جلو جريبينج - 35 مل,NYX,53.71,0.0,0,0,برايمر,Not Available,كريمي
ميك اوفر22 بودرة جليتر لامع للعين  - GL008,Make Over 22,30.49,15.24,5,162,Not Available,Not Available,بودرة حرة
بيوتي كرييشنز فيلفيت ستاي احمر شفاه,Beauty Creations,39,29.25,0,0,أحمر شفاه,Not Available,سائل
قلم تحديد الحواجب من نيكس - اش براون,NYX,69.01,41.4,4.9,24,الحواجب,Not Available,قلم - كريمي
قلوس ملمع شفاه اديكت ليب ماكسيمايزر من ديور - 009 انتنس روزوود,Dior,219.89,199.9,4.9,16,ملمع الشفاه,Not Available,Not Available
قلم كحل من انجلوت - اسود 01,INGLOT,99,74.25,4.9,203,ضد الماء - محدد العين,Not Available,قلم - كريمي
توب فيس مجموعة ظلال العيون مايسترو اكاديمي بار - سوفت دريم,Topface,50,17.5,5,88,ظلال العيون,Not Available,بودرة
كاتريس صابونة حواجب براو فيكس,Catrice,19.99,17.0,5,2,الحواجب,Not Available,Not Available
ماسكرا برو سيتير للحواجب من بنفت - شفافة,Benefit,172.59,156.9,5,426,الحواجب - ماسكارا,Not Available,سائل
قلوس ملمع ومكبر شفاه بومب هيت من فنتي بيوتي - 04 هوت شوكلت هيت,FENTY BEAUTY,170.39,99.0,5,75,ملمع الشفاه,Not Available,سائل
ريفلوشن كحل قلم تحديد العين - ابيض,Revolution,36,25.2,5,150,محدد العين,Not Available,قلم - كريمي
توب فيس بودرة مطفية سكين ويرمن,Topface,40,16.0,4.9,528,Not Available,دهنية - مختلطة,بودرة مضغوطة
فلورمار ماسكرا كيرفول فوليوم - 11مل,Flormar,59,44.25,0,0,ماسكارا,Not Available,Not Available
ذا فيس شوب قلم تحديد الحواجب,The Face Shop,27,0.0,0,0,الحواجب,Not Available,قلم
ماسكرا فوليوم اتراكشن من كيكو - 01,KIKO Milano,75,0.0,0,0,ماسكارا,Not Available,Not Available
باليت فريدوم سيستيم 2 مع مرآة من انجلوت,INGLOT,35,26.25,5,1,Not Available,Not Available,Not Available
قلوس ملمع ومكبر شفاه بومب هيت من فنتي بيوتي - جلو هيت 03,FENTY BEAUTY,149,142.0,5,139,ملمع الشفاه,Not Available,سائل
قلم الحواجب بليد برو من ريلوف - بني غامق,Relove,14,10.5,4.9,615,الحواجب,Not Available,قلم
بنفت بخاخ مثبت مكياج ذا بورفيشينال سوبر سيتر- 30مل,Benefit,104.39,94.9,5,24,ضد الماء,Not Available,بخاخ - سائل
توب فيس قلم تحديد الشفاه ستايلو مقاوم للماء - 011,Topface,26,10.4,4.9,83,تحديد الشفاه - ضد الماء,Not Available,كريمي
فرشاة كونتور محدد وجه الاحترافية من ماربل - M3,MARBLE,48.30,44.62,5,168,Not Available,Not Available,Not Available
ميساودا بودرة تثبيت سائبة شفافة فيلستيل فيل - 301 invisible,MESAUDA,92,73.6,4.9,53,بودرة تثبيت,جافة - دهنية - طبيعية - مختلطة,بودرة حرة
كريم اساس انفاليبل مطفي بتغطية 24 ساعة من لوريال باريس,LOreal Paris,86,51.6,4.9,91,ضد الماء - كريم أساس,طبيعية,كريمي
Not Available,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available
احمر خدود سائل سويت بلاش من لوتي - سوفت روز,Lottie,57,45.6,0,0,أحمر خدود,Not Available,سائل
توب فيس كنتور محدد وجه سكين توين بيرفكت ستيك - 003,Topface,46,24.2,5,167,كنتور,جافة - حساسة - دهنية - طبيعية - مختلطة,ستيك - كريمي
بلاشر أحمر خدود قرين مي من كيكو - 102 سوفت موف,KIKO Milano,89,0.0,4.9,63,أحمر خدود,Not Available,بودرة
احمر شفاه روج فلفت من برجوا - 18,Bourjois,101,65.65,5,69,أحمر شفاه,Not Available,كريمي
مجموعة ظلال العيون من كاتيا - KES301,Katia,38,0.0,4.8,68,ظلال العيون,Not Available,بودرة
أحمر شفاه روج سائل لاستينج ميجا مات من ريميل لندن,Rimmel London,60,45.0,5,7,أحمر شفاه,Not Available,سائل
ميك اوفر22 احمر شفاه روج لونج لاستينج مات - M618,Make Over 22,28.29,21.22,4.9,139,أحمر شفاه,Not Available,Not Available
ميك اوفر22 بودرة فاونديشن بلس,Make Over 22,58.36,43.77,0,0,كريم أساس,جافة - دهنية - طبيعية - مختلطة,بودرة
ميك اوفر22 احمر خدود سائل يدوم طويلا  - LB004,Make Over 22,52.27,33.98,5,103,أحمر خدود,Not Available,سائل
كالا ميك اب مجموعة صابونة تصفيف الحواجب - كوفي - CM-102,CALLA Makeup,29.33,12.0,4.9,61,الحواجب,Not Available,جــل
توب فيس كريم أساس سائل سينسيتيف سيروم مينرال - 15مل,Topface,78,22.0,4.9,236,كريم أساس,جافة - حساسة,سائل
قلم كحل تحديد العين تويست ماتيك كاجال من برجوا,Bourjois,60,39.0,5,22,ضد الماء - محدد العين,Not Available,كريمي
هارتس إضاءة هايلايتر بودي جلو - 120 مل,Hearts,110,0.0,0,0,إضاءة,جافة - حساسة - دهنية - طبيعية - مختلطة,سائل
ميك اوفر22 احمر شفاه روج لونج لاستينج مات - M630,Make Over 22,28.29,24.05,5,255,أحمر شفاه,Not Available,كريمي
اسفنجة مكياج للوجه من كي اس دي - 35,KSD,33.35,31.0,0,0,Not Available,Not Available,Not Available
احمر شفاه روج سائل مطفي 8 ساعات من ايسنس - 12 جولدن روز,essence,18,15.3,5,31,أحمر شفاه - ضد الماء,Not Available,سائل
احمر شفاه روج اتراكشن من ال اي قيرل - انتريجو,LA Girl,27,24.3,5,4,أحمر شفاه,Not Available,كريمي
كيكو كونسيلر خافي عيوب سكين تون,KIKO Milano,59,0.0,5,36,خافي عيوب,جافة - حساسة - دهنية - طبيعية - مختلطة,سائل
توب فيس كريم اساس ايدل سكن تون,Topface,59,14.75,4.9,176,كريم أساس,Not Available,Not Available
ماك كريم اضاءه ستروب - جولدلايت,MAC,175,157.5,4.9,57,إضاءة,Not Available,سائل - كريمي
جل حواجب ديب برو من انستازيا بيفرلي هيلز - دارك براون,Anastasia Beverly Hills,118,94.4,5,8,الحواجب,Not Available,جــل
بودرة مضغوطة اليومية اتش دي بفيتامين E من كاتيا,Katia,42,0.0,5,2,بودرة تثبيت,Not Available,بودرة
قلوس ملمع شفاه وات ذا فيك بلمبينج ليب فيلر من ايسنس - 01 شفاف,essence,22,18.7,4.9,67,ملمع الشفاه,Not Available,سائل
احمر شفاه روج سائل مطفي من نيكس - هافانا,NYX,50,0.0,4.7,7,أحمر شفاه,Not Available,سائل
قلم الحواجب بريسايسلي ماي برو من بنفت - 3.5,Benefit,151,144.0,5,14,الحواجب - ضد الماء,Not Available,جــل
ماء ميسلر لإزالة المكياج ميسلاير من نيفيا - 400مل,Nivea,38,27.0,4.9,44,Not Available,جافة - حساسة - دهنية - طبيعية - مختلطة,سائل
تنت الشفاه و الخدود بيني تينت روز تنتد من بنفت - 6.0مل,Benefit,120.89,109.9,4.9,173,أحمر خدود,Not Available,سائل
كاتريس سوفت جلام فلتر سائل,Catrice,34.99,29.74,0,0,Not Available,Not Available,سائل
مجموعة البلاشر والبرونزر بلمسات نهائية متعددة من كيكو,KIKO Milano,119,0.0,0,0,Not Available,Not Available,Not Available
نوت كوزمتيك برايمر سكين بيرفيكتنج,NOTE Cosmetique,69.03,51.77,0,0,برايمر,جافة - حساسة - دهنية - طبيعية - مختلطة,كريمي
قلم الحواجب بريسايسلي ماي برو من بنفت  - 02,Benefit,151,0.0,5,1,الحواجب - ضد الماء,Not Available,جــل
توب فيس مجموعة ظلال العيون مايسترو اكاديمي بار- تشيري باشن,Topface,50,17.5,5,144,ظلال العيون,Not Available,بودرة
كاتريس بخاخ مثبت مكياج أويل كنترول مات فيكسنج - 50مل,Catrice,24.99,21.24,5,1,Not Available,Not Available,بخاخ
جل حواجب ديب برو من انستازيا بيفرلي هيلز - ايبوني,Anastasia Beverly Hills,118,88.5,4.5,2,الحواجب,Not Available,جــل
مجموعة ظلال العيون كولور بلاي من ريلوف - مانفست,Relove,21,15.75,4.9,35,ظلال العيون,Not Available,بودرة
مصحح اللون فو فيلتر من هدى بيوتي,HUDA BEAUTY,147,132.99,4.9,21,Not Available,Not Available,كريمي
ميبلين كولوسال كيرل باونس ماسكارا - فيري بلاك,Maybelline,58,34.8,4.9,7,ماسكارا,Not Available,Not Available
بيريبيرا بلاشر أحمر خدود بيور بلاشد كوستوم تشيك,Peripera,44.23,0.0,0,0,أحمر خدود,جافة - دهنية - طبيعية - مختلطة,Not Available
